LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,V29
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6007661,58373465,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.133619706,g/g,Single,,,,0.133619706,g/g,NA,NA,4.0549,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Cirsium arvense,13016,Cirsium arvense,6007666,58373595,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.097172995,g/g,Single,,,,0.097172995,g/g,NA,NA,3.16785,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007723,58375011,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.136041466,g/g,Single,,,,0.136041466,g/g,NA,NA,1.7332,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007729,58375167,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.205560671,g/g,Single,,,,0.205560671,g/g,NA,NA,1.88658,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007745,58375574,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.143476602,g/g,Single,,,,0.143476602,g/g,NA,NA,1.53247,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007751,58375721,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.232570576,g/g,Single,,,,0.232570576,g/g,NA,NA,1.33087,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007786,58376418,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.17920295,g/g,Single,,,,0.17920295,g/g,NA,NA,0.948235,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007791,58376542,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.155160857,g/g,Single,,,,0.155160857,g/g,NA,NA,1.2675,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007796,58376657,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.279962631,g/g,Single,,,,0.279962631,g/g,NA,NA,0.63127,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007808,58376969,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.175000749,g/g,Single,,,,0.175000749,g/g,NA,NA,1.00082,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007813,58377099,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.15968465,g/g,Single,,,,0.15968465,g/g,NA,NA,1.20381,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007817,58377203,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.300167909,g/g,Single,,,,0.300167909,g/g,NA,NA,0.368401,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007848,58377744,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.166836108,g/g,Single,,,,0.166836108,g/g,NA,NA,1.10671,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007852,58377848,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.170826108,g/g,Single,,,,0.170826108,g/g,NA,NA,1.05433,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007855,58377926,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.357176337,g/g,Single,,,,0.357176337,g/g,NA,NA,1.37984,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007866,58378212,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.167050752,g/g,Single,,,,0.167050752,g/g,NA,NA,1.10386,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007870,58378316,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.172055468,g/g,Single,,,,0.172055468,g/g,NA,NA,1.03844,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007873,58378394,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.365653307,g/g,Single,,,,0.365653307,g/g,NA,NA,1.51729,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007887,58378749,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.172673298,g/g,Single,,,,0.172673298,g/g,NA,NA,1.0305,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007890,58378827,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.371975782,g/g,Single,,,,0.371975782,g/g,NA,NA,1.61774,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007901,58379098,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.183089263,g/g,Single,,,,0.183089263,g/g,NA,NA,0.900685,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007904,58379176,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.168126151,g/g,Single,,,,0.168126151,g/g,NA,NA,1.08964,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007907,58379254,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.378081727,g/g,Single,,,,0.378081727,g/g,NA,NA,1.71315,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007913,58379409,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.189573242,g/g,Single,,,,0.189573242,g/g,NA,NA,0.859902,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007916,58379478,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.164735565,g/g,Single,,,,0.164735565,g/g,NA,NA,1.13479,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007919,58379556,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.375474113,g/g,Single,,,,0.375474113,g/g,NA,NA,1.6726,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007925,58379712,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.197268903,g/g,Single,,,,0.197268903,g/g,NA,NA,1.09308,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007928,58379790,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.160064099,g/g,Single,,,,0.160064099,g/g,NA,NA,1.19855,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007931,58379868,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.371488802,g/g,Single,,,,0.371488802,g/g,NA,NA,1.61007,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Pulicaria dysenterica,45023,Pulicaria dysenterica,6007951,58380276,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.133834287,g/g,Single,,,,0.133834287,g/g,NA,NA,1.7949,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Kattenborn,Teja,526,KIT herbaceous functional gradient (weekly measurements),Brachypodium sylvaticum,8156,Brachypodium sylvaticum,6007954,58380354,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.35260872,g/g,Single,,,,0.35260872,g/g,NA,NA,1.30442,"Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018148,58540519,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.450511945,mg/mg,Single,,,,0.450511945,g/g,NA,NA,3.06715,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018154,58540609,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.284333333,mg/mg,Single,,,,0.284333333,g/g,NA,NA,0.572834,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018158,58540669,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.29384058,mg/mg,Single,,,,0.29384058,g/g,NA,NA,0.562938,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018171,58540864,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.281764706,mg/mg,Single,,,,0.281764706,g/g,NA,NA,0.607067,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018207,58541404,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.322312373,mg/mg,Single,,,,0.322312373,g/g,NA,NA,1.10488,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018209,58541434,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.303546099,mg/mg,Single,,,,0.303546099,g/g,NA,NA,0.753362,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018226,58541689,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.295833333,mg/mg,Single,,,,0.295833333,g/g,NA,NA,0.602545,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018339,58543384,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.356716418,mg/mg,Single,,,,0.356716418,g/g,NA,NA,1.69919,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018342,58543429,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.352083333,mg/mg,Single,,,,0.352083333,g/g,NA,NA,1.62259,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018343,58543444,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.416666667,mg/mg,Single,,,,0.416666667,g/g,NA,NA,2.6095,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018347,58543504,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.357627119,mg/mg,Single,,,,0.357627119,g/g,NA,NA,1.71414,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018354,58543609,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.415168539,mg/mg,Single,,,,0.415168539,g/g,NA,NA,2.5884,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018363,58543744,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.314760148,mg/mg,Single,,,,0.314760148,g/g,NA,NA,0.965944,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018365,58543774,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.293457944,mg/mg,Single,,,,0.293457944,g/g,NA,58540669,0.562938,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018415,58544524,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.315343915,mg/mg,Single,,,,0.315343915,g/g,NA,NA,0.976802,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018420,58544599,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.301535088,mg/mg,Single,,,,0.301535088,g/g,NA,NA,0.714411,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018424,58544659,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.29536,mg/mg,Single,,,,0.29536,g/g,NA,NA,0.593161,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
Laughlin,Daniel,536,NZ kettehole plant traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6018426,58544689,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),leaf.dry.matter.content,0.261514196,mg/mg,Single,,,,0.261514196,g/g,NA,NA,0.888412,"Purcell, A. S. T., W. G. Lee, A. J. Tanentzap, and D. C. Laughlin. 2019. Fine root traits are correlated with flooding duration while aboveground traits are related to grazing in an ephemeral wetland. Wetlands 39(2): 291-302.",,,NA
